image_path,source_dataset,source_label,target_label,split
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2001000611-A1_imgf000039_0003.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2001000611-A1_imgf000039_0004.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2001000611-A1_imgf000040_0001.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2001000611-A1_imgf000040_0002.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2001000611-A1_imgf000041_0002.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2001000611-A1_imgf000042_0003.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2001000611-A1_imgf000042_0004.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,val
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2001000611-A1_imgf000043_0001.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2001000611-A1_imgf000043_0002.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2001000611-A1_imgf000043_0003.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2001000611-A1_imgf000043_0004.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2001000611-A1_imgf000044_0001.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2001000611-A1_imgf000044_0002.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2001000611-A1_imgf000045_0001.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,test
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2001000611-A1_imgf000045_0002.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2001000611-A1_imgf000045_0003.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,val
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2001000612-A2_imgf000022_0002.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2001000612-A2_imgf000022_0003.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2001000612-A2_imgf000023_0003.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2001000612-A2_imgf000024_0001.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2001000612-A2_imgf000024_0002.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2001000612-A2_imgf000026_0001.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,val
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2001000612-A2_imgf000026_0002.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2001000612-A2_imgf000027_0001.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2001000612-A2_imgf000027_0002.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2001000612-A2_imgf000027_0003.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2001000612-A2_imgf000028_0001.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2001000612-A2_imgf000028_0002.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2001000612-A2_imgf000029_0001.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2001000612-A2_imgf000029_0002.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2001000612-A2_imgf000030_0003.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2001000612-A2_imgf000030_0004.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2001000612-A2_imgf000030_0005.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2001000612-A2_imgf000031_0001.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2001000612-A2_imgf000031_0002.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2001000612-A2_imgf000031_0003.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2001000615-A1_imgf000021_0001.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,val
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2001000615-A1_imgf000021_0002.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2001000615-A1_imgf000022_0001.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2001000615-A1_imgf000022_0002.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,test
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2001000615-A1_imgf000023_0001.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2001000615-A1_imgf000023_0002.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,val
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2001000615-A1_imgf000023_0003.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2001000615-A1_imgf000024_0001.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,test
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2001000615-A1_imgf000024_0002.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2001000615-A1_imgf000024_0004.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,test
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2001000615-A1_imgf000025_0001.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2001000615-A1_imgf000026_0001.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2001000615-A1_imgf000027_0001.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2001000615-A1_imgf000027_0002.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,val
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2001000615-A1_imgf000028_0002.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,val
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2001000615-A1_imgf000028_0003.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2001000622-A1_imgf000047_0001.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2001000707-A1_imgf000007_0001.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2001001135-A1_imgf000049_0001.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2001001135-A1_imgf000050_0001.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2001001569-A2_imgf000005_0001.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,val
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2001001569-A2_imgf000008_0002.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,val
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2001001569-A2_imgf000012_0002.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2001001779-A1_imgf000008_0001.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2001001779-A1_imgf000009_0001.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2001001974-A2_imgf000039_0002.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,test
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2001001974-A2_imgf000046_0001.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2001001977-A1_imgf000010_0001.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2001001977-A1_imgf000011_0003.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2001001977-A1_imgf000011_0004.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2001001977-A1_imgf000012_0001.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,val
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2001001977-A1_imgf000012_0003.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2021090855-A1_image_1688.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2021090855-A1_image_1690.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2021090855-A1_image_1695.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2021090855-A1_image_1699.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,val
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2021090855-A1_image_1707.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2021090855-A1_image_1710.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2021090855-A1_image_1717.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2021090855-A1_image_1718.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2021090855-A1_image_1720.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2021090855-A1_image_1724.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2021090855-A1_image_1727.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2021090855-A1_image_1734.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2021090855-A1_image_1735.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2021090855-A1_image_1746.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2021090855-A1_image_1747.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2021090855-A1_image_1752.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2021090855-A1_image_1756.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2021090855-A1_image_1765.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,val
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2021090855-A1_image_1768.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2021090855-A1_image_1776.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2021090855-A1_image_1777.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2021090855-A1_image_1780.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2021090855-A1_image_1787.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2021090855-A1_image_1788.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,test
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2021090855-A1_image_1795.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2021090855-A1_image_1798.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2021090855-A1_image_1806.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2021090855-A1_image_1807.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2021090855-A1_image_1809.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2021090855-A1_image_1818.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2021090855-A1_image_1819.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,test
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2021090855-A1_image_1826.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,val
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2021090855-A1_image_1828.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,val
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2021090855-A1_image_1836.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2021090855-A1_image_1837.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2021090855-A1_image_1839.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,test
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2021090855-A1_image_1846.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2021090855-A1_image_1847.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2021090855-A1_image_1855.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2021090855-A1_image_1858.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,test
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2021090855-A1_image_1866.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,val
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2021090855-A1_image_1867.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2021090855-A1_image_1875.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,test
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2021090855-A1_image_1878.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2021090855-A1_image_1884.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2021090855-A1_image_1885.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,val
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2021090855-A1_image_1888.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2021090855-A1_image_1895.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2021090855-A1_image_1899.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2021090855-A1_image_1900.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2021090855-A1_image_1905.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,val
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2021090855-A1_image_1906.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2021090855-A1_image_1915.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2021090855-A1_image_1916.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2021090855-A1_image_1923.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2021090855-A1_image_1926.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2021090855-A1_image_1935.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/reactions/WO-2021090855-A1_image_1936.tif,Chemical Images Classifier Dataset,reactions,reaction_scheme,train
